"id"	"addtoname"	"name"	"subscript"	"superscript"	"status"	"%"
"28232"	""	"maltraiter"	""	""	"2"	"100"
"28233"	""	"maman"	""	""	"2"	"100"
"28234"	""	"mammifère"	"N"	""	"2"	"100"
"28235"	""	"manche"	"N, fém"	""	"2"	"100"
"28236"	""	"manège"	""	""	"2"	"100"
"28237"	""	"manger"	"V"	""	"2"	"100"
"28238"	""	"manie"	""	""	"2"	"100"
"28239"	""	"manier"	""	""	"2"	"100"
"28240"	""	"manière"	""	""	"2"	"100"
"28241"	""	"manifester"	""	""	"2"	"100"
"28242"	""	"manquer"	""	""	"2"	"100"
"28243"	""	"manteau"	""	""	"2"	"100"
"28244"	""	"manuel"	"Adj"	""	"2"	"100"
"28245"	""	"manuel"	"N"	""	"2"	"100"
"28246"	""	"maquette"	""	""	"2"	"100"
"28247"	""	"maquiller"	""	""	"2"	"100"
"28248"	""	"marbre"	""	""	"2"	"100"
"28249"	""	"marchand"	"N"	""	"2"	"100"
"28250"	""	"marchandise"	""	""	"2"	"100"
"28251"	""	"marché"	""	""	"2"	"100"
"28252"	""	"marcher"	""	""	"1"	"100"
"28253"	""	"mardi"	""	""	"2"	"100"
"28254"	""	"mare"	""	""	"2"	"100"
"28255"	""	"marée"	""	""	"2"	"100"
"28256"	""	"marguerite"	""	""	"2"	"100"
"28257"	""	"mariage"	""	""	"2"	"100"
"28258"	""	"marié"	"Adj"	""	"2"	"100"
"28259"	""	"marier"	""	""	"2"	"100"
"28260"	""	"marin"	"N"	""	"2"	"100"
"28261"	""	"marine"	"N, fém"	""	"2"	"100"
"28262"	""	"marmite"	""	""	"2"	"100"
"28263"	""	"marquer"	""	""	"2"	"100"
"28264"	""	"marraine"	""	""	"2"	"100"
"28265"	""	"marron"	"Adj"	"1"	"2"	"100"
"28266"	""	"mars"	""	"1"	"2"	"100"
"28267"	""	"marteau"	""	""	"2"	"100"
"28268"	""	"masculin"	""	""	"2"	"100"
"28269"	""	"masque"	""	""	"2"	"100"
"28270"	""	"masse"	""	"1"	"2"	"100"
"28271"	""	"masser"	""	""	"2"	"100"
"28272"	""	"massif"	"N"	""	"2"	"100"
"28273"	""	"mât"	""	""	"2"	"100"
"28274"	""	"match"	""	""	"2"	"100"
"28275"	""	"matelas"	""	""	"2"	"100"
"28276"	""	"matériau"	""	""	"2"	"100"
"28277"	""	"matériel"	"N"	""	"2"	"100"
"28278"	""	"matériel"	"Adj"	""	"2"	"100"
"28279"	""	"maternel"	""	""	"2"	"100"
"28280"	""	"mathématiques"	""	""	"2"	"100"
"28281"	""	"matière"	""	""	"2"	"100"
"28282"	""	"matin"	""	""	"2"	"100"
"28283"	""	"matinée"	""	""	"2"	"100"
"28284"	""	"mauvais"	"Adj"	""	"1"	"100"
"28285"	""	"maximum"	"N"	""	"2"	"100"
"28286"	""	"mayonnaise"	""	""	"2"	"100"
"28287"	""	"mazout"	""	""	"2"	"100"
"28288"	""	"me"	""	""	"2"	"100"
"28289"	""	"mécanicien"	"N"	""	"2"	"100"
"28290"	""	"mécanique"	"Adj"	""	"2"	"100"
"28291"	""	"mécanique"	"N"	""	"2"	"100"
"28292"	""	"mécanisme"	""	""	"2"	"100"
"28293"	""	"méchant"	"Adj"	""	"2"	"100"
"28294"	""	"mèche"	""	""	"2"	"100"
"28295"	""	"mécontent"	""	""	"3"	"100"
"28296"	""	"médaille"	""	""	"2"	"100"
"28297"	""	"médecin"	"N, masc"	""	"2"	"100"
"28298"	""	"médecine"	""	""	"2"	"100"
"28299"	""	"média"	""	""	"2"	"100"
"28300"	""	"médicament"	""	""	"2"	"100"
"28301"	""	"médiocre"	""	""	"2"	"100"
"28302"	"se "	"méfier"	""	""	"3"	"100"
"28303"	""	"meilleur"	"Adj"	""	"2"	"100"
"28304"	""	"mélanger"	""	""	"2"	"100"
"28305"	""	"mêler"	""	""	"2"	"100"
"28306"	""	"mélodie"	""	""	"2"	"100"
"28307"	""	"melon"	""	""	"2"	"100"
"28308"	""	"membre"	"N"	""	"2"	"100"
"28309"	""	"même"	"Adv"	""	"2"	"100"
"28310"	""	"même"	"Adj"	""	"2"	"100"
"28311"	""	"mémoire"	"N, fém"	""	"2"	"100"
"28312"	""	"menacer"	""	""	"2"	"100"
"28313"	""	"ménage"	""	""	"2"	"100"
"28314"	""	"ménager"	"Adj"	""	"2"	"100"
"28315"	""	"mendier"	""	""	"2"	"100"
"28316"	""	"mener"	""	""	"2"	"100"
"28317"	""	"mensonge"	""	""	"2"	"100"
"28318"	""	"mental"	"Adj"	""	"2"	"100"
"28319"	""	"mentalité"	""	""	"2"	"100"
"28320"	""	"menthe"	""	""	"2"	"100"
"28321"	""	"mentir"	""	""	"2"	"100"
"28322"	""	"menton"	""	""	"2"	"100"
"28323"	""	"menu"	"N"	""	"2"	"100"
"28324"	""	"menu"	"Adj"	""	"2"	"100"
"28325"	""	"mépriser"	""	""	"3"	"100"
"28326"	""	"mer"	""	""	"2"	"100"
"28327"	""	"Merci"	"Interj"	""	"2"	"100"
"28328"	""	"mercredi"	""	""	"2"	"100"
"28329"	""	"mère"	""	"1"	"1"	"100"
"28330"	""	"mériter"	""	""	"2"	"100"
"28331"	""	"merle"	""	""	"2"	"100"
"28332"	""	"merveille"	""	""	"2"	"100"
"28333"	""	"merveilleux"	"Adj"	""	"2"	"100"
"28334"	""	"message"	""	""	"2"	"100"
"28335"	""	"messe"	""	""	"2"	"100"
"28336"	""	"mesurer"	""	""	"2"	"100"
"28337"	""	"métal"	""	""	"2"	"100"
"28338"	""	"météo"	"N"	""	"2"	"100"
"28339"	""	"méthode"	""	""	"2"	"100"
"28340"	""	"métier"	""	""	"2"	"100"
"28341"	""	"mètre"	""	""	"2"	"100"
"28342"	""	"métro"	""	""	"1"	"100"
"28343"	""	"mettre"	""	""	"2"	"100"
"28344"	""	"meuble"	"N"	""	"1"	"100"
"28345"	""	"meurtre"	""	""	"2"	"100"
"28346"	""	"mi"	"N"	""	"2"	"100"
"28347"	""	"miauler"	""	""	"2"	"100"
"28348"	""	"micro"	""	""	"2"	"100"
"28349"	""	"microbe"	""	""	"2"	"100"
"28350"	""	"micro-ondes"	""	""	"2"	"100"
"28351"	""	"midi"	""	""	"2"	"100"
"28352"	""	"mie"	""	""	"2"	"100"
"28353"	""	"miel"	""	"1"	"2"	"100"
"28354"	""	"mien"	"Adj"	""	"2"	"100"
"28355"	""	"miette"	""	""	"2"	"100"
"28356"	""	"mieux"	"Adv"	""	"2"	"100"
"28357"	""	"mignon"	"Adj"	""	"2"	"100"
"28358"	""	"migraine"	""	""	"2"	"100"
"28359"	""	"milieu"	""	""	"2"	"100"
"28360"	""	"militaire"	"Adj"	""	"2"	"100"
"28361"	""	"militaire"	"N, masc"	""	"2"	"100"
"28362"	""	"mille"	"Num"	""	"2"	"100"
"28363"	""	"milliard"	""	""	"2"	"100"
"28364"	""	"milliardaire"	"N, masc"	""	"2"	"100"
"28365"	""	"millier"	""	""	"2"	"100"
"28366"	""	"million"	""	""	"2"	"100"
"28367"	""	"millionnaire"	"N, masc"	""	"2"	"100"
"28368"	""	"mimer"	""	""	"2"	"100"
"28369"	""	"mince"	"Adj"	""	"2"	"100"
"28370"	""	"mine"	""	""	"2"	"100"
"28371"	""	"mineur"	"Adj"	""	"2"	"100"
"28372"	""	"minimum"	"N"	""	"2"	"100"
"28373"	""	"ministre"	"N, masc"	""	"2"	"100"
"28374"	""	"minuit"	""	""	"2"	"100"
"28375"	""	"minuscule"	"Adj"	""	"2"	"100"
"28376"	""	"minuscule"	"N"	""	"2"	"100"
"28377"	""	"minute"	"N"	""	"2"	"100"
"28378"	""	"miracle"	""	""	"2"	"100"
"28379"	""	"mirage"	""	""	"2"	"100"
"28380"	""	"miroir"	""	""	"2"	"100"
"28381"	""	"miser"	""	""	"2"	"100"
"28382"	""	"misère"	""	"1"	"2"	"100"
"28383"	""	"mission"	""	""	"2"	"100"
"28384"	""	"mi-temps"	"N, fém"	""	"2"	"100"
"28385"	""	"mixte"	""	""	"2"	"100"
"28386"	""	"mobile"	"Adj"	""	"2"	"100"
"28387"	""	"mobile"	"N"	"1"	"2"	"100"
"28388"	""	"mobilier"	"N"	""	"2"	"100"
"28389"	""	"moche"	"Adj"	""	"2"	"100"
"28390"	""	"mode"	"N, fém"	""	"2"	"100"
"28391"	""	"mode"	"N, masc"	""	"2"	"100"
"28392"	""	"modéré"	"Adj"	""	"2"	"100"
"28393"	""	"moderne"	"Adj"	""	"2"	"100"
"28394"	""	"modestie"	""	""	"2"	"100"
"28395"	""	"modifier"	""	""	"2"	"100"
"28396"	""	"moi"	"Pro"	""	"2"	"100"
"28397"	""	"moindre"	""	""	"2"	"100"
"28398"	""	"moineau"	""	""	"2"	"100"
"28399"	""	"moins"	"Adv"	""	"2"	"100"
"28400"	""	"mois"	""	""	"2"	"100"
"28401"	""	"moite"	""	""	"2"	"100"
"28402"	""	"moitié"	""	""	"2"	"100"
"28403"	""	"mollet"	"N"	""	"2"	"100"
"28404"	""	"moment"	""	""	"2"	"100"
"28405"	""	"mon"	""	""	"2"	"100"
"28406"	""	"monarchie"	""	""	"2"	"100"
"28407"	""	"monde"	""	""	"2"	"100"
"28408"	""	"moniteur"	""	""	"2"	"100"
"28409"	""	"monnaie"	""	""	"2"	"100"
"28410"	""	"monotone"	""	""	"2"	"100"
"28411"	""	"monsieur"	""	""	"2"	"100"
"28412"	""	"monstre"	"N"	""	"2"	"100"
"28413"	""	"montagne"	""	""	"2"	"100"
"28414"	""	"montant"	"N"	""	"2"	"100"
"28415"	""	"monter"	""	""	"2"	"100"
"28416"	""	"montre"	""	""	"2"	"100"
"28417"	""	"montrer"	""	""	"2"	"100"
"28418"	""	"monument"	""	""	"2"	"100"
"28419"	"se "	"moquer"	""	""	"2"	"100"
"28420"	""	"moral"	"Adj"	""	"2"	"100"
"28421"	""	"morale"	""	""	"2"	"100"
"28422"	""	"morceau"	""	""	"2"	"100"
"28423"	""	"mordre"	""	""	"2"	"100"
"28424"	""	"mort"	"Adj"	""	"2"	"100"
"28425"	""	"mort"	"N, fém"	""	"2"	"100"
"28426"	""	"morve"	""	""	"2"	"100"
"28427"	""	"mosquée"	""	""	"2"	"100"
"28428"	""	"mot"	""	""	"2"	"100"
"28429"	""	"moteur"	"N"	""	"2"	"100"
"28430"	""	"motif"	""	""	"2"	"100"
"28431"	""	"moto"	""	""	"2"	"100"
"28432"	""	"mou"	""	""	"2"	"100"
"28433"	""	"mouche"	""	""	"2"	"100"
"28434"	""	"moucher"	""	""	"2"	"100"
"28435"	""	"mouchoir"	""	""	"2"	"100"
"28436"	""	"moudre"	""	""	"2"	"100"
"28437"	""	"mouiller"	""	""	"2"	"100"
"28438"	""	"mourir"	""	""	"2"	"100"
"28439"	""	"moustache"	""	""	"2"	"100"
"28440"	""	"moustique"	""	""	"2"	"100"
"28441"	""	"moutarde"	"N"	""	"2"	"100"
"28442"	""	"mouton"	""	""	"2"	"100"
"28443"	""	"mouvement"	""	""	"2"	"100"
"28444"	""	"moyen"	"Adj"	""	"2"	"100"
"28445"	""	"moyen"	"N"	""	"2"	"100"
"28446"	""	"moyenne"	""	""	"2"	"100"
"28447"	""	"muet"	"Adj"	""	"2"	"100"
"28448"	""	"multiplier"	""	""	"2"	"100"
"28449"	""	"multitude"	""	""	"2"	"100"
"28450"	""	"munition"	""	""	"2"	"100"
"28451"	""	"mur"	""	""	"2"	"100"
"28452"	""	"mûr"	""	""	"2"	"100"
"28453"	""	"mûrir"	""	""	"2"	"100"
"28454"	""	"murmurer"	""	""	"2"	"100"
"28455"	""	"muscle"	""	""	"2"	"100"
"28456"	""	"museau"	""	""	"2"	"100"
"28457"	""	"musée"	""	""	"2"	"100"
"28458"	""	"musique"	""	""	"2"	"100"
"28459"	""	"musulman"	"N"	""	"2"	"100"
"28460"	""	"myope"	"Adj"	""	"2"	"100"
"28461"	""	"mystère"	""	""	"2"	"100"
"28462"	""	"nageoire"	""	""	"2"	"100"
"28463"	""	"nager"	""	""	"1"	"100"
"28464"	""	"naître"	""	""	"2"	"100"
"28465"	""	"naïveté"	""	""	"2"	"100"
"28466"	""	"nappe"	""	""	"2"	"100"
"28467"	""	"narine"	""	""	"2"	"100"
"28468"	""	"nation"	""	""	"2"	"100"
"28469"	""	"nature"	""	""	"2"	"100"
"28470"	""	"naufrage"	""	""	"2"	"100"
"28471"	""	"naval"	""	""	"2"	"100"
"28472"	""	"naviguer"	""	""	"2"	"100"
"28473"	""	"navire"	""	""	"2"	"100"
"28474"	""	"ne"	""	""	"2"	"100"
"28475"	""	"nécessaire"	"Adj"	""	"2"	"100"
"28476"	""	"négliger"	""	""	"2"	"100"
"28477"	""	"négocier"	""	""	"2"	"100"
"28478"	""	"neige"	""	""	"2"	"100"
"28479"	""	"nerf"	""	""	"2"	"100"
"28480"	""	"nerveux"	""	""	"2"	"100"
"28481"	""	"net"	"Adj"	""	"2"	"100"
"28482"	""	"nettoyer"	""	""	"2"	"100"
"28483"	""	"neuf"	"Num"	""	"2"	"100"
"28484"	""	"neuf"	"Adj"	""	"2"	"100"
"28485"	""	"neutre"	""	""	"2"	"100"
"28486"	""	"neveu"	""	""	"2"	"100"
"28487"	""	"nez"	""	""	"2"	"100"
"28488"	""	"ni"	""	""	"2"	"100"
"28489"	""	"nid"	""	""	"2"	"100"
"28490"	""	"nier"	""	""	"2"	"100"
"28491"	""	"niveau"	""	""	"2"	"100"
"28492"	""	"noble"	"Adj"	""	"2"	"100"
"28493"	""	"nœud"	""	""	"2"	"100"
"28494"	""	"noir"	""	""	"2"	"100"
"28495"	""	"noisette"	""	""	"2"	"100"
"28496"	""	"noix"	""	""	"2"	"100"
"28497"	""	"nom"	""	""	"2"	"100"
"28498"	""	"nombre"	""	""	"1"	"100"
"28499"	""	"nombreux"	""	""	"2"	"100"
"28500"	""	"nombril"	""	""	"2"	"100"
"28501"	""	"nommer"	""	""	"2"	"100"
"28502"	""	"non"	""	""	"2"	"100"
"28503"	""	"nord"	"N"	""	"2"	"100"
"28504"	""	"normal"	""	""	"2"	"100"
"28505"	""	"norme"	""	""	"2"	"100"
"28506"	""	"noter"	""	""	"2"	"100"
"28507"	""	"notion"	""	""	"2"	"100"
"28508"	""	"notre"	""	""	"2"	"100"
"28509"	""	"nouer"	""	""	"2"	"100"
"28510"	""	"nouille"	""	""	"2"	"100"
"28511"	""	"nourrir"	""	""	"2"	"100"
"28512"	""	"nous"	""	""	"2"	"100"
"28513"	""	"nouveau"	"Adj"	""	"2"	"100"
"28514"	""	"nouveau-né"	""	""	"2"	"100"
"28515"	""	"nouveauté"	""	""	"2"	"100"
"28516"	""	"nouvelle"	""	"1"	"2"	"100"
"28517"	""	"novembre"	""	""	"2"	"100"
"28518"	""	"noyau"	""	""	"2"	"100"
"28519"	""	"noyer"	"V"	""	"2"	"100"
"28520"	""	"nu"	"Adj"	""	"2"	"100"
"28521"	""	"nuage"	""	""	"2"	"100"
"28522"	""	"nuance"	""	""	"2"	"100"
"28523"	""	"nucléaire"	"Adj"	""	"2"	"100"
"28524"	""	"nuire"	""	""	"2"	"100"
"28525"	""	"nuisible"	"Adj"	""	"2"	"100"
"28526"	""	"nuit"	""	""	"2"	"100"
"28527"	""	"nul"	"Adj"	"1"	"2"	"100"
"28528"	""	"nulle part"	""	""	"2"	"100"
"28529"	""	"numéro"	""	""	"2"	"100"
"28530"	""	"numéroter"	""	""	"2"	"100"
"28531"	""	"nuque"	""	""	"2"	"100"
"28532"	""	"obéir"	""	""	"2"	"100"
"28533"	""	"objectif"	"Adj"	""	"2"	"100"
"28534"	""	"objet"	""	""	"2"	"100"
"28535"	""	"obligation"	""	""	"2"	"100"
"28536"	""	"obligatoire"	""	""	"2"	"100"
"28537"	""	"obliger"	""	""	"2"	"100"
"28538"	""	"oblique"	"Adj"	""	"2"	"100"
"28539"	""	"obscur"	""	""	"2"	"100"
"28540"	""	"observer"	""	""	"2"	"100"
"28541"	""	"obstacle"	""	""	"2"	"100"
"28542"	""	"obtenir"	""	""	"2"	"100"
"28543"	""	"occasion"	""	""	"2"	"100"
"28544"	""	"occupation"	""	""	"2"	"100"
"28545"	""	"occuper"	""	""	"2"	"100"
"28546"	""	"océan"	""	""	"2"	"100"
"28547"	""	"octobre"	""	""	"2"	"100"
"28548"	""	"odeur"	""	""	"2"	"100"
"28549"	""	"odieux"	""	""	"2"	"100"
"28550"	""	"odorat"	""	""	"2"	"100"
"28551"	""	"œil"	""	""	"2"	"100"
"28552"	""	"œuf"	""	""	"2"	"100"
"28553"	""	"œuvre"	""	""	"2"	"100"
"28554"	""	"officier"	"N"	""	"2"	"100"
"28555"	""	"offrir"	""	""	"2"	"100"
"28556"	""	"Oh !"	""	""	"2"	"100"
"28557"	""	"oignon"	""	""	"2"	"100"
"28558"	""	"oiseau"	""	""	"2"	"100"
"28559"	""	"olive"	""	""	"2"	"100"
"28560"	""	"ombre"	""	""	"2"	"100"
"28561"	""	"omelette"	""	""	"2"	"100"
"28562"	""	"on"	""	""	"2"	"100"
"28563"	""	"oncle"	""	""	"2"	"100"
"28564"	""	"ongle"	""	""	"2"	"100"
"28565"	""	"opéra"	""	"1"	"2"	"100"
"28566"	""	"opération"	""	""	"2"	"100"
"28567"	""	"opérer"	""	""	"2"	"100"
"28568"	""	"opinion"	""	""	"2"	"100"
"28569"	""	"opposer"	""	""	"2"	"100"
"28570"	""	"optimisme"	""	""	"2"	"100"
"28571"	""	"option"	""	""	"2"	"100"
"28572"	""	"or"	"N"	""	"2"	"100"
"28573"	""	"or"	"Conj"	""	"2"	"100"
"28574"	""	"orage"	""	""	"2"	"100"
"28575"	""	"orange"	"Adj"	""	"2"	"100"
"28576"	""	"orange"	"N"	""	"2"	"100"
"28577"	""	"orchestre"	""	""	"2"	"100"
"28578"	""	"ordinaire"	"Adj"	""	"2"	"100"
"28579"	""	"ordinateur"	""	""	"2"	"100"
"28580"	""	"ordonner"	""	""	"2"	"100"
"28581"	""	"ordure"	""	""	"2"	"100"
"28582"	""	"oreille"	""	""	"1"	"100"
"28583"	""	"oreiller"	""	""	"2"	"100"
"28584"	""	"organe"	""	""	"2"	"100"
"28585"	""	"organiser"	""	""	"2"	"100"
"28586"	""	"organisme"	""	""	"2"	"100"
"28587"	""	"orgueil"	""	""	"2"	"100"
"28588"	""	"orientation"	""	""	"2"	"100"
"28589"	""	"orienter"	""	""	"2"	"100"
"28590"	""	"original"	"Adj"	""	"2"	"100"
"28591"	""	"origine"	""	""	"2"	"100"
"28592"	""	"orphelin"	"N"	""	"2"	"100"
"28593"	""	"orteil"	""	""	"2"	"100"
"28594"	""	"orthographe"	""	""	"2"	"100"
"28595"	""	"os"	""	""	"2"	"100"
"28596"	""	"oser"	""	""	"2"	"100"
"28597"	""	"otage"	"N, masc"	""	"2"	"100"
"28598"	""	"ôter"	""	""	"2"	"100"
"28599"	""	"ou"	""	""	"2"	"100"
"28600"	""	"où"	""	""	"2"	"100"
"28601"	""	"oublier"	""	""	"2"	"100"
"28602"	""	"ouest"	"N"	""	"2"	"100"
"28603"	""	"ouf"	""	""	"2"	"100"
"28604"	""	"oui"	""	""	"2"	"100"
"28605"	""	"ouïe"	""	""	"2"	"100"
"28606"	""	"ours"	""	""	"2"	"100"
"28607"	""	"outil"	""	""	"2"	"100"
"28608"	""	"ouvrage"	""	""	"2"	"100"
"28609"	""	"ouvrier"	"N"	""	"2"	"100"
"28610"	""	"ouvrir"	""	""	"2"	"100"
"28611"	""	"ovale"	"Adj"	""	"2"	"100"
"28612"	""	"oxygène"	""	""	"2"	"100"
"28613"	""	"page"	"N, fém"	""	"2"	"100"
"28614"	""	"paille"	""	""	"2"	"100"
"28615"	""	"pain"	""	""	"2"	"100"
"28616"	""	"pair"	"Adj"	""	"2"	"100"
"28617"	""	"paire"	""	""	"2"	"100"
"28618"	""	"paix"	""	""	"2"	"100"
"28619"	""	"palais"	""	"1"	"2"	"100"
"28620"	""	"pâle"	""	""	"2"	"100"
"28621"	""	"pâlir"	""	""	"2"	"100"
"28622"	""	"palissade"	""	""	"2"	"100"
"28623"	""	"pancarte"	""	""	"2"	"100"
"28624"	""	"panier"	""	""	"2"	"100"
"28625"	""	"panne"	""	""	"2"	"100"
"28626"	""	"panneau"	""	""	"2"	"100"
"28627"	""	"pansement"	""	""	"2"	"100"
"28628"	""	"pantalon"	""	""	"2"	"100"
"28629"	""	"papa"	""	""	"2"	"100"
"28630"	""	"pape"	""	""	"2"	"100"
"28631"	""	"papeterie"	""	""	"2"	"100"
"28632"	""	"papier"	""	""	"2"	"100"
"28633"	""	"papillon"	""	""	"2"	"100"
"28634"	""	"paquet"	""	""	"2"	"100"
"28635"	""	"par"	""	""	"2"	"100"
"28636"	""	"parachute"	""	""	"2"	"100"
"28637"	""	"paradis"	""	""	"2"	"100"
"28638"	""	"paragraphe"	""	""	"2"	"100"
"28639"	""	"paraître"	""	""	"2"	"100"
"28640"	""	"parallèle"	"Adj"	""	"2"	"100"
"28641"	""	"parallèle"	"N, fém"	""	"2"	"100"
"28642"	""	"paralysie"	""	""	"2"	"100"
"28643"	""	"parapluie"	""	""	"2"	"100"
"28644"	""	"parc"	""	""	"2"	"100"
"28645"	""	"parce que"	""	""	"2"	"100"
"28646"	""	"parcourir"	""	""	"2"	"100"
"28647"	""	"parcours"	""	""	"2"	"100"
"28648"	""	"pardonner"	""	""	"2"	"100"
"28649"	""	"pare-brise"	""	""	"2"	"100"
"28650"	""	"pareil"	""	""	"2"	"100"
"28651"	""	"parent"	"N"	""	"2"	"100"
"28652"	""	"parenthèse"	""	""	"2"	"100"
"28653"	""	"paresse"	""	""	"2"	"100"
"28654"	""	"parfait"	"Adj"	""	"2"	"100"
"28655"	""	"parfois"	""	""	"2"	"100"
"28656"	""	"parfum"	""	""	"2"	"100"
"28657"	""	"parfumer"	""	""	"2"	"100"
"28658"	""	"parier"	""	""	"2"	"100"
"28659"	""	"parking"	""	""	"2"	"100"
"28660"	""	"parler"	""	""	"2"	"100"
"28661"	""	"parmi"	""	""	"2"	"100"
"28662"	""	"paroi"	""	""	"2"	"100"
"28663"	""	"parole"	""	""	"2"	"100"
"28664"	""	"parquet"	""	""	"2"	"100"
"28665"	""	"parrain"	""	""	"2"	"100"
"28666"	""	"part"	""	""	"2"	"100"
"28667"	""	"partager"	""	""	"2"	"100"
"28668"	""	"partenaire"	"N, masc"	""	"2"	"100"
"28669"	""	"parti"	""	""	"2"	"100"
"28670"	""	"participer"	""	""	"2"	"100"
"28671"	""	"particulier"	"Adj"	""	"2"	"100"
"28672"	""	"partie"	""	""	"2"	"100"
"28673"	""	"partir"	""	"1"	"2"	"100"
"28674"	""	"partout"	""	""	"2"	"100"
"28675"	""	"parvenir"	""	""	"2"	"100"
"28676"	""	"pas"	"N"	""	"2"	"100"
"28677"	""	"pas"	"Adv"	""	"2"	"100"
"28678"	""	"grand-chose"	"Pro"	""	"2"	"100"
"28679"	""	"passage"	""	""	"2"	"100"
"28680"	""	"passager"	"Adj"	""	"2"	"100"
"28681"	""	"passager"	"N"	""	"2"	"100"
"28682"	""	"passant"	"N"	""	"2"	"100"
"28683"	""	"passé"	"Adj"	""	"2"	"100"
"28684"	""	"passé"	"N"	""	"2"	"100"
"28685"	""	"passeport"	""	""	"2"	"100"
"28686"	""	"passer"	""	""	"2"	"100"
"28687"	""	"passion"	""	""	"3"	"100"
"28688"	""	"pasteur"	""	""	"2"	"100"
"28689"	""	"patate"	""	""	"2"	"100"
"28690"	""	"pâte"	""	""	"2"	"100"
"28691"	""	"pâté"	""	""	"2"	"100"
"28692"	""	"patience"	""	""	"2"	"100"
"28693"	""	"patient"	"N"	""	"2"	"100"
"28694"	""	"patienter"	""	""	"2"	"100"
"28695"	""	"patin"	""	""	"2"	"100"
"28696"	""	"patiner"	""	""	"2"	"100"
"28697"	""	"pâtisserie"	""	""	"2"	"100"
"28698"	""	"patrie"	""	""	"2"	"100"
"28699"	""	"patron"	""	""	"2"	"100"
"28700"	""	"patte"	""	""	"2"	"100"
"28701"	""	"paume"	""	""	"2"	"100"
"28702"	""	"paupière"	""	""	"2"	"100"
"28703"	""	"pause"	""	""	"2"	"100"
"28704"	""	"pauvre"	"Adj"	""	"2"	"100"
"28705"	""	"pavillon"	""	"1"	"2"	"100"
"28706"	""	"payant"	""	""	"2"	"100"
"28707"	""	"paye"	""	""	"2"	"100"
"28708"	""	"payer"	""	""	"2"	"100"
"28709"	""	"pays"	""	""	"2"	"100"
"28710"	""	"paysage"	""	""	"2"	"100"
"28711"	""	"paysan"	"N"	""	"2"	"100"
"28712"	""	"péage"	""	""	"2"	"100"
"28713"	""	"peau"	""	""	"2"	"100"
"28714"	""	"pécher"	""	""	"2"	"100"
"28715"	""	"pêcher"	"V"	""	"2"	"100"
"28716"	""	"peigne"	""	""	"2"	"100"
"28717"	""	"peigner"	""	""	"2"	"100"
"28718"	""	"peindre"	""	""	"2"	"100"
"28719"	""	"peine"	""	""	"2"	"100"
"28720"	""	"peintre"	"N, masc"	""	"2"	"100"
"28721"	""	"peinture"	""	""	"2"	"100"
"28722"	""	"pelage"	""	"1"	"2"	"100"
"28723"	""	"pelle"	""	"1"	"2"	"100"
"28724"	""	"pelouse"	""	""	"2"	"100"
"28725"	""	"pencher"	""	""	"2"	"100"
"28726"	""	"pendant"	"Prép"	""	"2"	"100"
"28727"	""	"pendre"	""	""	"2"	"100"
"28728"	""	"pendule"	"N, masc"	""	"2"	"100"
"28729"	""	"pénétrer"	""	""	"2"	"100"
"28730"	""	"pénible"	""	""	"3"	"100"
"28731"	""	"penser"	"V"	""	"2"	"100"
"28732"	""	"pension"	""	""	"2"	"100"
"28733"	""	"pente"	""	""	"2"	"100"
"28734"	""	"pépin"	""	"1"	"2"	"100"
"28735"	""	"percer"	""	""	"2"	"100"
"28736"	""	"perceuse"	""	""	"2"	"100"
"28737"	""	"perdre"	""	""	"2"	"100"
"28738"	""	"perdu"	""	""	"2"	"100"
"28739"	""	"père"	""	""	"2"	"100"
"28740"	""	"périmé"	""	""	"2"	"100"
"28741"	""	"période"	""	""	"2"	"100"
"28742"	""	"perle"	""	""	"2"	"100"
"28743"	""	"permettre"	""	""	"2"	"100"
"28744"	""	"permis"	""	""	"2"	"100"
"28745"	""	"personnage"	""	""	"2"	"100"
"28746"	""	"personnalité"	""	""	"2"	"100"
"28747"	""	"personne"	"N"	""	"2"	"100"
"28748"	""	"personne"	"Pro"	""	"2"	"100"
"28749"	""	"personnel"	"Adj"	""	"2"	"100"
"28750"	""	"personnel"	"N"	""	"2"	"100"
"28751"	""	"perspective"	""	""	"2"	"100"
"28752"	""	"persuader"	""	""	"2"	"100"
"28753"	""	"pertinent"	""	""	"2"	"100"
"28754"	""	"perturber"	""	""	"2"	"100"
"28755"	""	"peser"	""	""	"2"	"100"
"28756"	""	"pessimisme"	""	""	"2"	"100"
"28757"	""	"pétale"	""	""	"2"	"100"
"28758"	""	"péter"	""	""	"2"	"100"
"28759"	""	"petit"	"Adj"	""	"1"	"100"
"28760"	""	"petit-déjeuner"	"N"	""	"2"	"100"
"28761"	""	"petit-fils"	""	""	"2"	"100"
"28762"	""	"petits-enfants"	""	""	"2"	"100"
"28763"	""	"pétrole"	""	""	"2"	"100"
"28764"	""	"peu"	""	""	"2"	"100"
"28765"	""	"peuple"	""	""	"2"	"100"
"28766"	""	"peur"	""	""	"2"	"100"
"28767"	""	"peut-être"	""	""	"2"	"100"
"28768"	""	"pharmacie"	""	""	"2"	"100"
"28769"	""	"phase"	""	""	"2"	"100"
"28770"	""	"phénomène"	""	""	"2"	"100"
"28771"	""	"photo"	"N"	""	"2"	"100"
"28772"	""	"photocopier"	""	""	"2"	"100"
"28773"	""	"photographier"	""	""	"2"	"100"
